job_title,experience_level,salary_in_usd,company_location
Machine Learning Engineer,SE,225000,US
Machine Learning Scientist,MI,74200,US
Machine Learning Scientist,MI,74200,US
Machine Learning Engineer,MI,216000,US
Machine Learning Engineer,MI,120000,US
Machine Learning Researcher,MI,264200,US
Machine Learning Researcher,MI,143100,US
Machine Learning Engineer,EN,88640,NL
Machine Learning Engineer,EN,88640,NL
Machine Learning Engineer,SE,175800,US
Data Analyst,EN,46250,GB
Data Analyst,EN,46250,GB
Data Analyst,EN,64000,US
Data Analyst,EN,54000,US
Data Management Consultant,SE,137972,US
Data Management Consultant,SE,82783,US
Data Engineer,EX,130000,US
Data Engineer,EX,90000,US
Data Engineer,SE,162000,US
Data Engineer,SE,102600,US
Data Specialist,SE,187450,US
Data Specialist,SE,118150,US
Data Scientist,SE,281000,US
Data Scientist,SE,206000,US
Data Scientist,MI,135530,US
Data Scientist,MI,100175,US
Data Scientist,MI,131300,US
Data Scientist,MI,98000,US
Data Analyst,SE,137000,US
Data Analyst,SE,60300,US
Data Specialist,MI,137000,US
Data Specialist,MI,60400,US
Data Scientist,SE,172000,US
Data Scientist,SE,75600,US
Data Scientist,SE,267800,US
Data Scientist,SE,124373,US
Data Scientist,MI,172000,US
Data Scientist,MI,75600,US
Data Scientist,EN,162240,US
Data Scientist,EN,47840,US
Data Scientist,EN,137000,US
Data Scientist,EN,60400,US
Machine Learning Performance Engineer,SE,180000,US
Machine Learning Engineer,EN,195700,US
Machine Learning Engineer,EN,97700,US
Data Engineer,SE,109512,GB
Data Engineer,SE,85252,GB
Data Engineer,MI,205600,US
Data Engineer,MI,118900,US
Machine Learning Engineer,SE,125500,US
Machine Learning Engineer,SE,125500,US
Machine Learning Engineer,SE,165000,US
Machine Learning Engineer,SE,128000,US
Data Engineer,EX,140000,US
Data Engineer,EX,115000,US
Data Engineer,MI,112500,GB
Data Engineer,MI,87500,GB
Analytics Engineer,SE,230000,US
Analytics Engineer,SE,25000,US
Analytics Engineer,SE,230000,US
Analytics Engineer,SE,25000,US
Analytics Engineer,SE,138500,US
Analytics Engineer,SE,138500,US
Data Architect,SE,196500,US
Data Architect,SE,97300,US
Data Architect,SE,154800,US
Data Architect,SE,67200,US
Data Architect,SE,285000,US
Data Architect,SE,210000,US
Machine Learning Engineer,SE,206000,US
Machine Learning Engineer,SE,180000,US
Machine Learning Engineer,SE,259000,US
Machine Learning Engineer,SE,204000,US
Machine Learning Engineer,SE,210000,US
Machine Learning Engineer,SE,160000,US
Machine Learning Engineer,MI,58717,GB
Machine Learning Engineer,MI,49183,GB
Data Analytics Manager,SE,250000,US
Data Analytics Manager,SE,200000,US
Data Analyst,EN,99385,US
Data Analyst,EN,72280,US
Data Scientist,SE,230000,US
Data Scientist,SE,170000,US
Data Scientist,SE,212606,US
Data Scientist,SE,127564,US
Data Scientist,SE,201500,US
Data Scientist,SE,183000,US
Data Scientist,MI,213600,US
Data Scientist,MI,67200,US
Data Scientist,SE,170000,US
Data Scientist,SE,120000,US
Data Scientist,SE,220000,US
Data Scientist,SE,160000,US
Data Scientist,SE,169000,US
Data Scientist,SE,80000,US
Data Specialist,MI,73750,GB
Data Specialist,MI,57920,GB
Data Engineer,MI,111800,US
Data Engineer,MI,67800,US
Data Engineer,SE,166000,US
Data Engineer,SE,83000,US
Data Analyst,EN,82000,US
Data Analyst,EN,37000,US
Data Analyst,EN,82000,US
Data Analyst,EN,37000,US
Data Engineer,EN,82000,US
Data Engineer,EN,37000,US
Data Engineer,SE,232900,US
Data Engineer,SE,152100,US
Data Scientist,MI,211000,US
Data Scientist,MI,137000,US
Data Scientist,SE,209000,US
Data Scientist,SE,133000,US
MLOps Engineer,SE,150000,US
MLOps Engineer,SE,120000,US
Machine Learning Engineer,SE,241800,US
Machine Learning Engineer,SE,157800,US
Machine Learning Engineer,SE,245400,US
Machine Learning Engineer,SE,139000,US
Director of Machine Learning,EX,205800,US
Director of Machine Learning,EX,205800,US
Data Scientist,SE,185000,US
Data Scientist,SE,123000,US
Data Specialist,EN,54000,US
Data Specialist,EN,54000,US
Data Scientist,MI,266400,US
Data Scientist,MI,169300,US
Data Scientist,SE,254100,US
Data Scientist,SE,184500,US
Data Scientist,SE,155000,US
Data Scientist,SE,124000,US
Data Scientist,MI,155000,US
Data Scientist,MI,123000,US
Data Scientist,SE,163400,US
Data Scientist,SE,123520,US
Data Scientist,SE,257000,US
Data Scientist,SE,201000,US
Data Scientist,SE,130000,US
Data Scientist,SE,100000,US
Data Scientist,SE,130000,US
Data Scientist,SE,100000,US
Data Scientist,SE,130000,US
Data Scientist,SE,100000,US
Data Scientist,SE,130000,US
Data Scientist,SE,100000,US
Data Scientist,SE,100000,PL
Data Scientist,SE,55555,PL
Data Scientist,SE,100000,FR
Data Scientist,SE,55555,FR
Data Analyst,EN,72000,US
Data Analyst,EN,65000,US
Data Analyst,SE,140000,US
Data Analyst,SE,125000,US
Data Analyst,EN,80000,US
Data Analyst,EN,68000,US
Data Analyst,MI,62500,GB
Data Analyst,MI,37500,GB
Data Analyst,SE,125000,GB
Data Analyst,SE,112500,GB
Data Analyst,EN,70000,US
Data Analyst,EN,60000,US
Data Analyst,MI,60000,US
Data Analyst,MI,60000,US
Data Engineer,SE,190000,US
Data Engineer,SE,170000,US
Data Engineer,SE,111111,FR
Data Engineer,SE,66666,FR
Data Engineer,SE,150000,US
Data Engineer,SE,150000,US
Data Engineer,SE,111111,PL
Data Engineer,SE,66666,PL
Data Engineer,SE,110000,US
Data Engineer,SE,110000,US
Machine Learning Engineer,SE,166666,NL
Machine Learning Engineer,SE,114444,NL
Machine Learning Engineer,SE,166666,BE
Machine Learning Engineer,SE,114444,BE
Machine Learning Engineer,SE,170000,ES
Machine Learning Engineer,SE,116666,ES
Machine Learning Engineer,SE,115555,FI
Machine Learning Engineer,SE,78888,FI
Machine Learning Engineer,SE,200000,GB
Machine Learning Engineer,SE,137500,GB
Machine Learning Engineer,SE,144444,FR
Machine Learning Engineer,SE,100000,FR
Machine Learning Engineer,SE,165555,DE
Machine Learning Engineer,SE,113333,DE
Machine Learning Engineer,MI,155000,US
Machine Learning Engineer,MI,130000,US
Machine Learning Engineer,SE,201111,NL
Machine Learning Engineer,SE,138888,NL
Machine Learning Engineer,SE,182222,BE
Machine Learning Engineer,SE,125555,BE
Machine Learning Engineer,SE,203333,ES
Machine Learning Engineer,SE,140000,ES
Machine Learning Engineer,SE,125555,FI
Machine Learning Engineer,SE,86666,FI
Machine Learning Engineer,SE,165000,US
Machine Learning Engineer,SE,140000,US
Data Analyst,EN,140690,US
Data Analyst,EN,133000,US
Data Analyst,SE,78520,US
Data Analyst,SE,52000,US
Data Analyst,SE,230000,US
Data Analyst,SE,154000,US
Machine Learning Engineer,SE,276000,US
Machine Learning Engineer,MI,150000,US
Machine Learning Engineer,MI,150000,GB
Machine Learning Engineer,SE,150000,GB
Machine Learning Engineer,SE,245400,US
Machine Learning Engineer,SE,139000,US
Data Engineer,SE,220000,US
Data Engineer,SE,210000,US
Data Engineer,MI,176000,US
Data Engineer,MI,117000,US
Machine Learning Engineer,SE,260000,US
Machine Learning Engineer,SE,192000,US
Data Architect,SE,190000,US
Data Architect,SE,134000,US
Data Governance Manager,MI,68023,GB
Data Governance Manager,MI,56811,GB
Data Scientist,MI,165000,US
Data Scientist,MI,140250,US
Machine Learning Engineer,SE,232000,US
MLOps Engineer,SE,110000,AM
MLOps Engineer,SE,80000,AM
Data Quality Analyst,EN,68023,GB
Data Quality Analyst,EN,56811,GB
Machine Learning Engineer,SE,183000,US
Machine Learning Engineer,SE,175800,US
Data Lead,SE,238000,US
Data Lead,SE,140000,US
Machine Learning Engineer,MI,264200,US
Machine Learning Engineer,MI,143100,US
Machine Learning Engineer,SE,264200,US
Machine Learning Engineer,SE,143100,US
Machine Learning Engineer,SE,250200,US
Machine Learning Engineer,SE,117200,US
Data Scientist,SE,235400,US
Data Scientist,SE,194000,US
Data Scientist,MI,154660,US
Data Scientist,MI,143302,US
Data Scientist,SE,248700,US
Data Scientist,SE,136300,US
Data Scientist,SE,248700,US
Data Scientist,SE,165500,US
Data Engineer,MI,196900,US
Data Engineer,MI,180677,US
Data Engineer,MI,87000,US
Data Engineer,MI,66000,US
Data Analyst,EN,84000,US
Data Analyst,EN,74000,US
Data Architect,SE,260000,US
Data Architect,SE,220000,US
Data Product Owner,MI,137500,US
Data Product Owner,MI,123750,US
Data Scientist,MI,196000,US
Data Scientist,MI,98800,US
Data Scientist,SE,156700,US
Data Scientist,SE,74600,US
Data Engineer,MI,102540,US
Data Engineer,MI,92290,US
Machine Learning Engineer,SE,229900,US
Machine Learning Engineer,SE,201400,US
Machine Learning Engineer,SE,208000,US
Data Scientist,MI,172000,US
Data Scientist,MI,75600,US
Data Scientist,MI,114400,US
Data Scientist,MI,69690,US
Data Scientist,SE,220000,US
Data Scientist,SE,96600,US
Data Engineer,SE,172000,US
Data Engineer,SE,75600,US
Machine Learning Engineer,SE,264500,US
Machine Learning Engineer,SE,165600,US
Machine Learning Engineer,MI,220000,US
Machine Learning Engineer,MI,96600,US
Machine Learning Engineer,MI,250900,US
Machine Learning Engineer,MI,135200,US
Data Analyst,EN,88500,US
Data Analyst,EN,63500,US
Data Analyst,EN,104800,GB
Data Analyst,EN,57100,GB
Data Analyst,EN,95000,US
Data Analyst,EN,84000,US
Data Infrastructure Engineer,SE,175800,US
Data Architect,SE,223500,US
Data Architect,SE,94200,US
Machine Learning Engineer,SE,175800,US
Data Scientist,SE,264200,US
Data Scientist,SE,143100,US
Machine Learning Engineer,SE,296300,US
Machine Learning Engineer,SE,166600,US
Machine Learning Engineer,SE,175800,US
Machine Learning Engineer,SE,296300,US
Machine Learning Engineer,SE,166600,US
Machine Learning Engineer,MI,264200,US
Machine Learning Engineer,MI,143100,US
Data Engineer,MI,216000,US
Data Engineer,MI,135000,US
Data Engineer,MI,199600,US
Data Engineer,MI,121000,US
Data Engineer,MI,199600,US
Data Engineer,MI,121000,US
Data Engineer,MI,199600,US
Data Engineer,MI,121000,US
Data Engineer,MI,133400,US
Data Engineer,MI,98600,US
Data Scientist,SE,223500,US
Data Scientist,SE,76700,US
Data Scientist,MI,135000,US
Data Scientist,MI,108000,US
Data Scientist,SE,215625,US
Data Scientist,SE,138000,US
Data Quality Specialist,SE,207000,US
Data Quality Specialist,SE,123000,US
Data Manager,MI,180000,US
Data Manager,MI,123000,US
Machine Learning Engineer,SE,296300,US
Machine Learning Engineer,SE,166600,US
Machine Learning Engineer,SE,250600,US
Machine Learning Engineer,SE,135400,US
Machine Learning Engineer,SE,217100,US
Machine Learning Engineer,SE,116900,US
Data Analyst,EN,62500,GB
Data Analyst,EN,52250,GB
Data Analyst,SE,108500,US
Data Analyst,SE,78800,US
Data Analyst,MI,133900,US
Data Analyst,MI,83800,US
Data Engineer,MI,139001,US
Data Engineer,MI,102739,US
Data Scientist,MI,176355,US
Data Scientist,MI,115000,US
Data Scientist,MI,95000,US
Machine Learning Engineer,SE,184300,US
Machine Learning Engineer,SE,229900,US
Machine Learning Engineer,SE,201400,US
Machine Learning Engineer,SE,188500,US
Machine Learning Engineer,SE,165100,US
Data Specialist,MI,65325,US
Data Specialist,MI,54437,US
Head of Data,EX,250000,US
Data Scientist,SE,284280,US
Data Scientist,SE,142140,US
Data Engineer,SE,161800,US
Data Engineer,SE,97100,US
Data Engineer,MI,121000,US
Data Engineer,MI,88000,US
Data Scientist,EN,129300,US
Data Scientist,EN,68600,US
Machine Learning Scientist,SE,277000,US
Machine Learning Scientist,SE,173000,US
Machine Learning Engineer,SE,250900,US
Machine Learning Engineer,SE,135200,US
Machine Learning Engineer,EN,195700,US
Machine Learning Engineer,EN,97700,US
Director of Machine Learning,SE,210000,US
Director of Machine Learning,SE,181000,US
Data Scientist,EN,137000,US
Data Scientist,EN,60400,US
Data Architect,SE,193000,AU
Data Architect,SE,84600,AU
Data Architect,SE,227000,US
Data Architect,SE,122200,US
Data Analyst,SE,137500,US
Data Analyst,SE,77000,US
MLOps Engineer,MI,160000,US
MLOps Engineer,MI,100000,US
Analytics Lead,SE,170500,US
Analytics Lead,SE,108500,US
Data Operations Manager,MI,125000,US
Data Operations Manager,MI,100000,US
Data Engineer,MI,212800,US
Data Engineer,MI,125500,US
Data Engineer,SE,179600,US
Data Engineer,SE,104700,US
Machine Learning Engineer,SE,130100,US
Machine Learning Engineer,SE,130100,US
Machine Learning Engineer,SE,212800,US
Machine Learning Engineer,SE,177300,US
Machine Learning Engineer,SE,217600,US
Data Scientist,SE,237000,US
Data Scientist,SE,175100,US
Data Scientist,MI,195000,US
Data Scientist,MI,95000,US
Data Scientist,MI,110000,US
Data Scientist,MI,110000,US
Data Specialist,MI,50470,US
Data Specialist,MI,50470,US
Clinical Data Operator,MI,36000,US
Clinical Data Operator,MI,36000,US
Clinical Data Operator,MI,42000,US
Clinical Data Operator,MI,42000,US
Data Engineer,MI,105000,US
Data Engineer,MI,100000,US
Data Engineer,MI,105000,US
Data Engineer,MI,100000,US
Data Engineer,SE,213600,US
Data Engineer,SE,103200,US
Data Analyst,EN,148800,US
Data Analyst,EN,99200,US
Data Analyst,SE,145000,CA
Data Analyst,SE,115000,CA
Data Analyst,MI,122000,CA
Data Analyst,EN,110000,US
Data Analyst,EN,85000,US
Data Analyst,SE,176000,US
Data Analyst,SE,117000,US
Analytics Lead,SE,142500,US
Analytics Lead,SE,114000,US
Data Scientist,MI,146000,US
Data Scientist,MI,91000,US
Data Scientist,SE,166000,US
Data Scientist,SE,157000,US
Data Scientist,MI,69253,GB
Data Scientist,MI,55402,GB
Data Engineer,SE,85600,LT
Data Engineer,SE,57066,LT
Data Engineer,SE,166000,US
Data Engineer,SE,104000,US
Data Engineer,SE,222400,US
Data Engineer,SE,134800,US
Machine Learning Engineer,SE,207000,US
Machine Learning Engineer,SE,153000,US
Machine Learning Engineer,EN,177100,US
Machine Learning Engineer,EN,130900,US
Data Specialist,MI,73332,US
Data Specialist,MI,73332,US
Data Analyst,EN,47756,GB
Data Analyst,EN,39245,GB
Data Analytics Lead,SE,180000,US
Data Analytics Lead,SE,160000,US
Data Analyst,EN,66000,CA
Data Analyst,EN,53000,CA
Data Analyst,EN,100000,US
Data Analyst,EN,80000,US
Data Analytics Associate,SE,143000,US
Data Analytics Associate,SE,96000,US
Data Analyst,EN,62000,US
Data Analyst,EN,44000,US
Data Analyst,SE,166000,US
Data Analyst,SE,104000,US
Data Analyst,SE,194000,US
Data Analyst,SE,116000,US
Machine Learning Engineer,SE,184300,US
Machine Learning Engineer,SE,294000,US
Machine Learning Engineer,SE,137600,US
Data Specialist,MI,99500,US
Data Specialist,MI,78500,US
Data Governance Analyst,MI,128000,US
Data Governance Analyst,MI,64000,US
Data Management Analyst,SE,162309,US
Data Management Analyst,SE,115935,US
Data Scientist,MI,187000,US
Data Scientist,MI,127000,US
Data Scientist,MI,216200,US
Data Scientist,MI,102900,US
Data Scientist,SE,220900,US
Data Scientist,SE,122200,US
Data Scientist,MI,144000,US
Data Scientist,MI,120000,US
Data Engineer,MI,214500,US
Data Engineer,MI,121909,US
Data Engineer,SE,183300,US
Data Engineer,SE,101400,US
Data Engineer,SE,96153,AU
Data Engineer,SE,57046,AU
Data Analyst,EN,84100,US
Data Analyst,EN,48000,US
Data Manager,MI,100000,US
Data Manager,MI,64000,US
Data Engineer,SE,127878,GB
Data Engineer,SE,85252,GB
Data Engineer,EN,158620,US
Data Engineer,EN,79310,US
Data Analyst,EN,73000,US
Data Analyst,EN,66560,US
Data Scientist,MI,220000,US
Data Scientist,MI,96600,US
Data Engineer,SE,166000,CA
Data Engineer,SE,82000,CA
Data Engineer,MI,205600,US
Data Engineer,MI,118900,US
Machine Learning Engineer,SE,252450,US
Machine Learning Engineer,SE,183600,US
Machine Learning Engineer,MI,184900,US
Machine Learning Engineer,MI,153000,US
Data Analyst,SE,278000,US
Data Analyst,SE,135150,US
Data Management Analyst,EN,80000,US
Data Management Analyst,EN,60000,US
Data Architect,SE,207000,US
Data Architect,SE,145000,US
Data Analyst,EN,90000,US
Data Analyst,EN,90000,US
Data Analyst,MI,154800,US
Data Analyst,MI,67200,US
Data Analyst,SE,150000,US
Data Analyst,SE,90000,US
Data Analyst,SE,132100,US
Data Analyst,SE,93700,US
Data Scientist,SE,261000,US
Data Scientist,SE,188000,US
Data Scientist,SE,224000,CA
Data Scientist,SE,176000,CA
Data Scientist,SE,238500,US
Data Scientist,SE,125500,US
Data Scientist,MI,177300,US
Data Scientist,MI,136300,US
Data Scientist,MI,111740,US
Data Scientist,MI,75500,US
Data Scientist,SE,125000,GB
Data Scientist,SE,100000,GB
Machine Learning Engineer,SE,250000,US
Machine Learning Engineer,SE,150000,US
Data Modeler,SE,144000,US
Data Modeler,SE,76000,US
Data Engineer,SE,299000,US
Data Engineer,SE,169000,US
Data Engineer,SE,299000,US
Data Engineer,SE,169000,US
Data Engineer,SE,165000,US
Data Engineer,SE,140250,US
Data Engineer,MI,214300,US
Data Engineer,MI,108500,US
Machine Learning Engineer,SE,204600,US
Machine Learning Engineer,SE,84500,US
Data Architect,SE,142600,US
Data Scientist,SE,252000,US
Data Scientist,SE,168000,US
Data Analyst,EN,95000,US
Data Analyst,EN,70000,US
Data Engineer,SE,227800,US
Data Engineer,SE,138100,US
Data Engineer,EX,222400,US
Data Engineer,EX,134800,US
Data Scientist,MI,128000,US
Data Scientist,MI,64000,US
Data Analyst,EN,111894,US
Data Analyst,EN,65820,US
Data Quality Analyst,EN,101098,US
Data Quality Analyst,EN,59469,US
Data Engineer,SE,195500,US
Data Engineer,SE,117300,US
Data Engineer,SE,264800,US
Data Engineer,SE,172900,US
Data Engineer,SE,149500,US
Data Engineer,SE,116979,US
Data Engineer,EN,64000,US
Data Engineer,EN,64000,US
Data Specialist,MI,100000,US
Data Specialist,MI,80000,US
Data Specialist,SE,246000,US
Data Specialist,SE,118000,US
Data Analyst,EN,170500,US
Data Analyst,EN,89000,US
Machine Learning Engineer,SE,220000,US
Machine Learning Engineer,SE,96600,US
Data Scientist,SE,190000,US
Data Scientist,SE,163238,US
Data Engineer,MI,158620,US
Data Engineer,MI,72100,US
Data Engineer,SE,220000,DE
Data Engineer,SE,96600,DE
Data Engineer,EN,156100,US
Data Engineer,EN,74100,US
Data Engineer,SE,172000,US
Data Engineer,SE,75600,US
Data Engineer,SE,286000,US
Data Engineer,SE,143000,US
Head of Data,EX,205100,US
Data Engineer,MI,171700,CA
Data Engineer,MI,110500,CA
Data Scientist,SE,166000,US
Data Scientist,SE,157000,US
Data Analyst,MI,167500,US
Data Analyst,MI,89400,US
Analytics Engineer,SE,267100,US
Analytics Engineer,SE,190800,US
Data Engineer,EN,100000,US
Data Engineer,EN,90000,US
Data Engineer,SE,160000,US
Data Engineer,SE,120000,US
Data Engineer,MI,133400,US
Data Engineer,MI,94500,US
Data Engineer,SE,160000,US
Data Engineer,SE,140000,US
Data Engineer,SE,223150,US
Data Engineer,SE,148784,US
Data Engineer,SE,110000,US
Data Engineer,SE,90000,US
Data Engineer,SE,261800,US
Data Engineer,SE,175600,US
Data Scientist,MI,169000,US
Data Scientist,MI,119000,US
Data Scientist,MI,229900,US
Data Scientist,MI,164200,US
Data Scientist,SE,267100,US
Data Scientist,SE,190800,US
Data Scientist,SE,289400,US
Data Scientist,SE,206700,US
Data Scientist,SE,289400,US
Data Scientist,SE,206700,US
Data Scientist,MI,150000,US
Data Scientist,MI,115000,US
Data Scientist,SE,245000,US
Data Scientist,SE,163000,US
Data Scientist,SE,245000,US
Data Scientist,SE,163000,US
Data Scientist,SE,232000,US
Data Scientist,SE,138000,US
Data Scientist,SE,112500,GB
